timestamp,device_id,stage,pressure,flow,acoustic,pH,tds,turbidity
2026-08-31T06:40:20.739803+00:00,ESP32_Node_1,NORMAL,2.51,116,0.76,7.22,321,2.05
2026-08-31T06:40:24.755090+00:00,ESP32_Node_1,EARLY_ANOMALY,2.3,128,1.08,7.2,317,2.34
2026-08-31T06:40:28.807458+00:00,ESP32_Node_1,EARLY_ANOMALY,2.33,132,1.03,7.25,327,2.52
2026-08-31T06:40:32.938781+00:00,ESP32_Node_1,EARLY_ANOMALY,2.2,131,0.92,7.17,311,2.44
2026-08-31T06:40:36.982680+00:00,ESP32_Node_1,EARLY_ANOMALY,2.22,130,1.02,7.18,331,2.55
2026-08-31T06:40:41.098611+00:00,ESP32_Node_1,EARLY_ANOMALY,2.33,126,0.99,7.25,327,2.6
2026-08-31T06:40:45.205709+00:00,ESP32_Node_1,EARLY_ANOMALY,2.4,127,0.95,7.22,312,2.34
2026-08-31T06:40:49.392710+00:00,ESP32_Node_1,LEAK,1.93,142,1.41,7.19,303,2.11
2026-08-31T06:40:53.591153+00:00,ESP32_Node_1,LEAK,2.0,153,1.42,7.2,311,2.31
2026-08-31T06:40:57.590872+00:00,ESP32_Node_1,LEAK,1.84,155,1.5,7.2,323,2.35
2026-08-31T06:41:02.144194+00:00,ESP32_Node_1,LEAK,2.0,149,1.37,7.24,317,2.16
2026-08-31T06:41:05.981305+00:00,ESP32_Node_1,LEAK,1.92,155,1.3,7.2,304,2.1
2026-08-31T06:41:09.974982+00:00,ESP32_Node_1,LEAK,1.85,151,1.43,7.19,314,2.2
2026-08-31T06:41:14.070924+00:00,ESP32_Node_1,SENSOR_FAULT,2.43,113,1.09,7.2,303,2.04
2026-08-31T06:41:18.100407+00:00,ESP32_Node_1,SENSOR_FAULT,2.44,121,1.39,7.2,297,1.82
2026-08-31T06:41:22.263082+00:00,ESP32_Node_1,SENSOR_FAULT,2.47,120,1.42,7.16,308,2.1
2026-08-31T06:41:26.461076+00:00,ESP32_Node_1,SENSOR_FAULT,2.54,116,1.04,7.24,300,1.98
2026-08-31T06:41:30.557150+00:00,ESP32_Node_1,SENSOR_FAULT,2.54,121,1.62,7.2,325,1.89
2026-08-31T06:41:34.652748+00:00,ESP32_Node_1,SENSOR_FAULT,2.57,117,0.26,7.18,299,1.91
2026-08-31T06:41:38.962822+00:00,ESP32_Node_1,NORMAL,2.42,119,0.84,7.19,298,2.2
2026-08-31T06:41:42.987799+00:00,ESP32_Node_1,NORMAL,2.51,118,0.76,7.23,312,2.2
2026-08-31T06:41:47.658960+00:00,ESP32_Node_1,NORMAL,2.42,114,0.75,7.22,297,2.14
2026-08-31T06:41:51.082250+00:00,ESP32_Node_1,NORMAL,2.59,120,0.75,7.21,320,1.89
2026-08-31T06:41:55.117500+00:00,ESP32_Node_1,NORMAL,2.45,121,0.81,7.22,306,1.83
2026-08-31T06:41:59.162843+00:00,ESP32_Node_1,NORMAL,2.49,122,0.8,7.19,323,2.2
2026-08-31T06:42:03.248811+00:00,ESP32_Node_1,EARLY_ANOMALY,2.4,127,1.07,7.16,334,2.62
2026-08-31T06:42:07.297895+00:00,ESP32_Node_1,EARLY_ANOMALY,2.28,127,1.02,7.24,332,2.54
2026-08-31T06:42:11.311812+00:00,ESP32_Node_1,EARLY_ANOMALY,2.38,125,1.02,7.23,330,2.46
2026-08-31T06:42:15.343815+00:00,ESP32_Node_1,EARLY_ANOMALY,2.25,129,0.95,7.2,332,2.38
2026-08-31T06:42:19.452654+00:00,ESP32_Node_1,EARLY_ANOMALY,2.39,124,1.08,7.22,331,2.61
2026-08-31T06:42:23.476049+00:00,ESP32_Node_1,EARLY_ANOMALY,2.2,128,0.97,7.16,333,2.42
2026-08-31T06:42:27.461808+00:00,ESP32_Node_1,LEAK,1.96,145,1.32,7.21,330,2.31
2026-08-31T06:42:47.321936+00:00,ESP32_Node_1,LEAK,1.89,144,1.47,7.22,302,2.4
2026-08-31T06:42:47.576967+00:00,ESP32_Node_1,LEAK,1.8,144,1.37,7.24,330,2.2
2026-08-31T06:42:47.578833+00:00,ESP32_Node_1,LEAK,1.87,144,1.45,7.24,318,2.38
2026-08-31T06:42:47.580188+00:00,ESP32_Node_1,LEAK,1.94,150,1.38,7.18,313,2.23
2026-08-31T06:42:47.885181+00:00,ESP32_Node_1,LEAK,2.0,157,1.39,7.16,327,2.24
2026-08-31T06:42:51.828696+00:00,ESP32_Node_1,SENSOR_FAULT,2.49,117,0.72,7.17,301,2.03
2026-08-31T06:42:55.960134+00:00,ESP32_Node_1,SENSOR_FAULT,2.45,123,0.72,7.18,321,1.97
2026-08-31T06:42:59.983949+00:00,ESP32_Node_1,SENSOR_FAULT,2.45,113,1.02,7.19,320,2.2
2026-08-31T06:43:04.047534+00:00,ESP32_Node_1,SENSOR_FAULT,2.55,114,0.63,7.15,317,1.99
2026-08-31T06:43:08.103893+00:00,ESP32_Node_1,SENSOR_FAULT,2.54,116,0.35,7.17,302,1.84
2026-08-31T06:43:12.239277+00:00,ESP32_Node_1,SENSOR_FAULT,2.55,117,1.49,7.2,325,2.12
2026-08-31T06:43:16.335271+00:00,ESP32_Node_1,NORMAL,2.4,122,0.76,7.23,295,1.93
2026-08-31T06:43:20.413727+00:00,ESP32_Node_1,NORMAL,2.41,123,0.75,7.2,314,2.12
2026-08-31T06:43:24.629663+00:00,ESP32_Node_1,NORMAL,2.59,116,0.76,7.22,324,2.02
2026-08-31T06:43:28.718433+00:00,ESP32_Node_1,NORMAL,2.57,121,0.82,7.16,309,2.16
2026-08-31T06:43:32.821872+00:00,ESP32_Node_1,NORMAL,2.45,119,0.84,7.24,314,2.09
2026-08-31T06:43:36.881494+00:00,ESP32_Node_1,NORMAL,2.46,113,0.77,7.2,317,2.08
2026-08-31T06:43:40.845678+00:00,ESP32_Node_1,EARLY_ANOMALY,2.32,131,1.02,7.23,334,2.42
2026-08-31T06:43:45.009131+00:00,ESP32_Node_1,EARLY_ANOMALY,2.38,129,0.98,7.21,312,2.5
2026-08-31T06:43:49.044395+00:00,ESP32_Node_1,EARLY_ANOMALY,2.24,128,0.98,7.19,318,2.3
2026-08-31T06:43:53.138020+00:00,ESP32_Node_1,EARLY_ANOMALY,2.33,133,0.92,7.16,334,2.68
2026-08-31T06:43:57.192546+00:00,ESP32_Node_1,EARLY_ANOMALY,2.35,124,0.92,7.24,325,2.3
2026-08-31T06:44:01.288357+00:00,ESP32_Node_1,EARLY_ANOMALY,2.23,123,1.07,7.19,315,2.47
2026-08-31T06:44:05.332191+00:00,ESP32_Node_1,LEAK,1.82,157,1.38,7.18,320,2.06
2026-08-31T06:44:09.480262+00:00,ESP32_Node_1,LEAK,1.95,142,1.49,7.2,311,2.33
2026-08-31T06:44:13.576219+00:00,ESP32_Node_1,LEAK,1.96,155,1.43,7.19,304,2.05
2026-08-31T06:44:17.504163+00:00,ESP32_Node_1,LEAK,2.0,156,1.5,7.18,312,2.27
2026-08-31T06:44:21.605834+00:00,ESP32_Node_1,LEAK,1.82,154,1.44,7.22,307,2.19
2026-08-31T06:44:25.623121+00:00,ESP32_Node_1,LEAK,1.98,150,1.37,7.16,326,2.37
2026-08-31T06:44:29.725485+00:00,ESP32_Node_1,SENSOR_FAULT,2.53,122,0.65,7.24,307,2.13
2026-08-31T06:44:33.851285+00:00,ESP32_Node_1,SENSOR_FAULT,2.5,115,1.43,7.16,310,2.15
2026-08-31T06:44:37.907483+00:00,ESP32_Node_1,SENSOR_FAULT,2.54,115,0.62,7.16,315,1.94
2026-08-31T06:44:41.986465+00:00,ESP32_Node_1,SENSOR_FAULT,2.47,123,0.2,7.24,313,1.98
2026-08-31T06:44:46.165963+00:00,ESP32_Node_1,SENSOR_FAULT,2.49,117,0.93,7.17,306,1.9
2026-08-31T06:44:50.439920+00:00,ESP32_Node_1,SENSOR_FAULT,2.44,121,1.02,7.2,303,2.0
2026-08-31T06:44:54.330862+00:00,ESP32_Node_1,NORMAL,2.49,113,0.85,7.15,322,2.2
2026-08-31T06:44:58.427066+00:00,ESP32_Node_1,NORMAL,2.49,122,0.82,7.17,295,2.12
2026-08-31T06:45:02.420752+00:00,ESP32_Node_1,NORMAL,2.5,116,0.75,7.17,314,1.87
2026-08-31T06:45:06.414080+00:00,ESP32_Node_1,NORMAL,2.5,118,0.76,7.2,323,1.83
2026-08-31T06:45:10.435175+00:00,ESP32_Node_1,NORMAL,2.43,114,0.77,7.25,325,2.11
2026-08-31T06:45:14.606185+00:00,ESP32_Node_1,NORMAL,2.44,121,0.8,7.15,313,2.07
2026-08-31T06:45:18.704459+00:00,ESP32_Node_1,EARLY_ANOMALY,2.27,133,1.06,7.18,310,2.47
2026-08-31T06:45:22.792083+00:00,ESP32_Node_1,EARLY_ANOMALY,2.23,126,1.08,7.15,305,2.37
2026-08-31T06:45:26.898018+00:00,ESP32_Node_1,EARLY_ANOMALY,2.3,124,1.01,7.23,315,2.43
2026-08-31T06:45:30.887381+00:00,ESP32_Node_1,EARLY_ANOMALY,2.34,125,1.0,7.22,317,2.69
2026-08-31T06:45:34.983512+00:00,ESP32_Node_1,EARLY_ANOMALY,2.33,129,0.96,7.24,312,2.54
2026-08-31T06:45:38.976851+00:00,ESP32_Node_1,EARLY_ANOMALY,2.25,123,0.96,7.22,325,2.59
2026-08-31T06:45:43.073016+00:00,ESP32_Node_1,LEAK,1.81,146,1.45,7.24,302,2.11
2026-08-31T06:45:47.112523+00:00,ESP32_Node_1,LEAK,1.97,147,1.44,7.24,314,2.24
2026-08-31T06:45:51.162631+00:00,ESP32_Node_1,LEAK,1.87,145,1.38,7.17,306,2.22
2026-08-31T06:45:55.296994+00:00,ESP32_Node_1,LEAK,2.0,142,1.33,7.18,329,2.3
2026-08-31T06:45:59.354504+00:00,ESP32_Node_1,LEAK,1.93,143,1.39,7.23,301,2.15
2026-08-31T06:46:03.374761+00:00,ESP32_Node_1,LEAK,1.89,146,1.45,7.21,315,2.36
2026-08-31T06:46:07.446126+00:00,ESP32_Node_1,SENSOR_FAULT,2.58,117,0.47,7.18,307,2.0
2026-08-31T06:46:11.466800+00:00,ESP32_Node_1,SENSOR_FAULT,2.57,115,0.45,7.23,300,1.9
2026-08-31T06:46:15.502586+00:00,ESP32_Node_1,SENSOR_FAULT,2.58,118,0.68,7.22,321,1.83
2026-08-31T06:46:19.732915+00:00,ESP32_Node_1,SENSOR_FAULT,2.41,117,1.62,7.22,319,1.98
2026-08-31T06:46:25.654317+00:00,ESP32_Node_1,SENSOR_FAULT,2.56,117,0.7,7.24,304,1.83
2026-08-31T06:47:48.281009+00:00,ESP32_Node_1,SENSOR_FAULT,2.57,123,0.75,7.17,298,1.94
2026-08-31T06:47:52.511266+00:00,ESP32_Node_1,NORMAL,2.44,123,0.85,7.24,307,1.89
2026-08-31T06:47:56.483987+00:00,ESP32_Node_1,NORMAL,2.53,117,0.79,7.15,325,1.94
2026-08-31T06:48:00.597224+00:00,ESP32_Node_1,NORMAL,2.52,119,0.83,7.22,307,2.04
2026-08-31T06:48:04.690735+00:00,ESP32_Node_1,NORMAL,2.56,115,0.79,7.19,315,2.04
2026-08-31T06:48:08.726492+00:00,ESP32_Node_1,NORMAL,2.45,114,0.77,7.24,317,1.89
2026-08-31T06:48:12.869442+00:00,ESP32_Node_1,NORMAL,2.4,116,0.75,7.19,299,1.93
2026-08-31T06:48:17.036108+00:00,ESP32_Node_1,EARLY_ANOMALY,2.26,126,0.95,7.19,312,2.37
2026-08-31T06:48:21.279424+00:00,ESP32_Node_1,EARLY_ANOMALY,2.25,130,0.98,7.22,316,2.5
2026-08-31T06:48:25.278573+00:00,ESP32_Node_1,EARLY_ANOMALY,2.23,123,1.05,7.25,310,2.45
2026-08-31T06:48:29.312765+00:00,ESP32_Node_1,EARLY_ANOMALY,2.35,124,1.0,7.16,318,2.4
2026-08-31T06:48:33.323471+00:00,ESP32_Node_1,EARLY_ANOMALY,2.23,133,0.93,7.19,312,2.7
2026-08-31T06:48:37.463350+00:00,ESP32_Node_1,EARLY_ANOMALY,2.4,133,0.99,7.24,326,2.33
2026-08-31T06:48:41.451887+00:00,ESP32_Node_1,LEAK,1.99,154,1.48,7.21,323,2.14
2026-08-31T06:48:45.538531+00:00,ESP32_Node_1,LEAK,1.86,150,1.43,7.15,328,2.38
2026-08-31T06:48:49.734596+00:00,ESP32_Node_1,LEAK,1.8,157,1.44,7.25,300,2.38
2026-08-31T06:48:54.010831+00:00,ESP32_Node_1,LEAK,1.86,145,1.4,7.18,320,2.04
2026-08-31T06:48:58.245604+00:00,ESP32_Node_1,LEAK,1.99,148,1.47,7.17,307,2.18
2026-08-31T06:49:02.234880+00:00,ESP32_Node_1,LEAK,1.81,144,1.48,7.16,315,2.16
2026-08-31T06:49:06.411249+00:00,ESP32_Node_1,SENSOR_FAULT,2.6,116,1.5,7.15,298,2.18
2026-08-31T06:49:11.179105+00:00,ESP32_Node_1,SENSOR_FAULT,2.47,121,1.79,7.22,302,1.85
2026-08-31T11:22:44.530410+00:00,ESP32_Node_1,NORMAL,2.48,123,0.82,7.24,318,2.18
2026-08-31T11:22:54.744732+00:00,ESP32_Node_1,NORMAL,2.55,122,0.84,7.19,306,2.11
2026-08-31T11:22:59.274726+00:00,ESP32_Node_1,NORMAL,2.41,117,0.81,7.15,301,2.06
2026-08-31T11:23:03.175204+00:00,ESP32_Node_1,NORMAL,2.4,115,0.85,7.25,317,2.04
2026-08-31T11:24:14.773318+00:00,ESP32_Node_1,EARLY_ANOMALY,2.35,131,0.95,7.24,305,2.54
2026-08-31T11:24:58.177570+00:00,ESP32_Node_1,EARLY_ANOMALY,2.35,132,1.06,7.2,333,2.56
2026-08-31T11:26:38.207706+00:00,ESP32_Node_1,EARLY_ANOMALY,2.27,128,1.05,7.25,309,2.55
2026-08-31T11:27:36.646785+00:00,ESP32_Node_1,EARLY_ANOMALY,2.3,128,1.05,7.22,308,2.67
2026-08-31T11:27:44.423014+00:00,ESP32_Node_1,LEAK,1.86,150,1.41,7.24,309,2.0
2026-08-31T11:27:48.951729+00:00,ESP32_Node_1,LEAK,1.84,150,1.41,7.16,328,2.1
2026-08-31T13:03:17.792587+00:00,ESP32_Node_1,NORMAL,2.44,114,0.78,7.2,306,2.18
2026-08-31T13:03:22.573267+00:00,ESP32_Node_1,NORMAL,2.42,119,0.84,7.18,313,2.08
2026-08-31T13:03:43.029118+00:00,ESP32_Node_1,NORMAL,2.54,118,0.85,7.18,320,1.91
2026-08-31T13:09:48.223778+00:00,ESP32_Node_1,EARLY_ANOMALY,2.3,129,1.08,7.18,321,2.51
2026-08-31T13:09:53.654134+00:00,ESP32_Node_1,EARLY_ANOMALY,2.32,128,1.08,7.15,330,2.3
2026-08-31T13:12:54.255595+00:00,ESP32_Node_1,EARLY_ANOMALY,2.32,131,0.97,7.22,323,2.65
2026-08-31T13:21:39.012245+00:00,ESP32_Node_1,EARLY_ANOMALY,2.25,125,1.07,7.16,315,2.3
2026-08-31T13:21:44.708799+00:00,ESP32_Node_1,EARLY_ANOMALY,2.4,131,1.06,7.18,335,2.66
2026-08-31T13:22:18.835635+00:00,ESP32_Node_1,LEAK,1.8,158,1.4,7.2,314,2.25
2026-08-31T13:22:24.223578+00:00,ESP32_Node_1,LEAK,1.83,150,1.34,7.24,313,2.12
2026-08-31T13:22:29.706178+00:00,ESP32_Node_1,LEAK,1.88,150,1.31,7.23,314,2.11
2026-08-31T13:22:35.103762+00:00,ESP32_Node_1,LEAK,1.94,157,1.36,7.17,310,2.16
2026-08-31T13:22:40.250514+00:00,ESP32_Node_1,LEAK,1.81,143,1.45,7.25,303,2.36
2026-08-31T13:22:45.503640+00:00,ESP32_Node_1,LEAK,1.91,155,1.38,7.25,311,2.38
2026-08-31T13:22:50.868045+00:00,ESP32_Node_1,SENSOR_FAULT,2.6,118,0.75,7.21,299,2.02
2026-08-31T13:22:56.201215+00:00,ESP32_Node_1,SENSOR_FAULT,2.47,123,0.35,7.22,313,1.93
